CHAMP;SEXE;ANNEE_1962_2019;AGE_ATTEINT_R;DECES
FE;F;2007;D49;956
FE;F;2007;D50;1026
FE;F;2007;D51;1081
FE;F;2007;D52;1145
FE;F;2007;D53;1242
FE;F;2007;D54;1264
FE;F;2007;D55;1391
FE;F;2007;D56;1405
FE;F;2007;D57;1620
FE;F;2007;D58;1693
FE;F;2007;D59;1775
FE;F;2007;D60;1891
FE;F;2007;D61;1854
FE;F;2007;D62;1557
FE;F;2007;D63;1659
FE;F;2007;D64;1712
FE;F;2007;D65;1627
FE;F;2007;D66;1635
FE;F;2007;D67;1748
FE;F;2007;D68;2154
FE;F;2007;D69;2260
FE;F;2007;D70;2594
FE;F;2007;D71;2755
FE;F;2007;D72;3150
FE;F;2007;D73;3553
FE;F;2007;D74;3790
FE;F;2007;D75;4374
FE;F;2007;D76;4965
FE;F;2007;D77;5483
FE;F;2007;D78;5767
FE;F;2007;D79;6600
FE;F;2007;D80;7269
FE;F;2007;D81;8191
FE;F;2007;D82;8691
FE;F;2007;D83;9441
FE;F;2007;D84;10304
FE;F;2007;D85;11381
FE;F;2007;D86;12259
FE;F;2007;D87;13279
FE;F;2007;D88;8323
FE;F;2007;D89;7643
FE;F;2007;D90;6644
FE;F;2007;D91;6126
FE;F;2007;D92;7366
FE;F;2007;D93;10198
FE;F;2007;D94;9377
FE;F;2007;D95;8251
FE;F;2007;D96;6494
FE;F;2007;D97;5349
FE;F;2007;D98;4247
FE;F;2007;D99;3201
FE;F;2007;D100;6470
FE;F;2008;DEC;265080
FE;F;2008;D0;1239
FE;F;2008;D1;227
FE;F;2008;D2;94
FE;F;2008;D3;70
FE;F;2008;D4;43
FE;F;2008;D5;44
FE;F;2008;D6;36
FE;F;2008;D7;33
FE;F;2008;D8;28
FE;F;2008;D9;26
FE;F;2008;D10;33
FE;F;2008;D11;39
FE;F;2008;D12;26
FE;F;2008;D13;33
FE;F;2008;D14;44
FE;F;2008;D15;33
FE;F;2008;D16;51
FE;F;2008;D17;64
FE;F;2008;D18;83
FE;F;2008;D19;102
FE;F;2008;D20;86
FE;F;2008;D21;86
FE;F;2008;D22;113
FE;F;2008;D23;97
FE;F;2008;D24;100
FE;F;2008;D25;100
FE;F;2008;D26;109
FE;F;2008;D27;113
FE;F;2008;D28;118
FE;F;2008;D29;129
FE;F;2008;D30;138
FE;F;2008;D31;161
FE;F;2008;D32;149
FE;F;2008;D33;170
FE;F;2008;D34;226
FE;F;2008;D35;264
FE;F;2008;D36;248
FE;F;2008;D37;295
FE;F;2008;D38;345
FE;F;2008;D39;394
FE;F;2008;D40;397
FE;F;2008;D41;442
FE;F;2008;D42;495
FE;F;2008;D43;549
FE;F;2008;D44;602
FE;F;2008;D45;748
FE;F;2008;D46;738
FE;F;2008;D47;762
FE;F;2008;D48;861
FE;F;2008;D49;945
FE;F;2008;D50;1004
FE;F;2008;D51;1072
FE;F;2008;D52;1244
FE;F;2008;D53;1276
FE;F;2008;D54;1277
FE;F;2008;D55;1441
FE;F;2008;D56;1476
FE;F;2008;D57;1512
FE;F;2008;D58;1691
FE;F;2008;D59;1778
FE;F;2008;D60;1759
FE;F;2008;D61;1999
FE;F;2008;D62;2113
FE;F;2008;D63;1582
FE;F;2008;D64;1733
FE;F;2008;D65;1799
FE;F;2008;D66;1767
FE;F;2008;D67;1747
FE;F;2008;D68;1964
FE;F;2008;D69;2395
FE;F;2008;D70;2520
FE;F;2008;D71;2833
FE;F;2008;D72;3057
FE;F;2008;D73;3281
FE;F;2008;D74;3984
FE;F;2008;D75;4091
FE;F;2008;D76;4987
FE;F;2008;D77;5428
FE;F;2008;D78;6172
FE;F;2008;D79;6624
FE;F;2008;D80;7238
FE;F;2008;D81;7818
FE;F;2008;D82;8858
FE;F;2008;D83;9734
FE;F;2008;D84;10515
FE;F;2008;D85;11213
FE;F;2008;D86;12074
FE;F;2008;D87;13092
FE;F;2008;D88;13941
FE;F;2008;D89;8615
FE;F;2008;D90;7708
FE;F;2008;D91;6764
FE;F;2008;D92;6071
FE;F;2008;D93;7039
FE;F;2008;D94;9572
FE;F;2008;D95;8529
FE;F;2008;D96;7350
FE;F;2008;D97;5672
FE;F;2008;D98;4633
FE;F;2008;D99;3446
FE;F;2008;D100;7264
FE;F;2009;DEC;268826
FE;F;2009;D0;1227
FE;F;2009;D1;214
FE;F;2009;D2;101
FE;F;2009;D3;59
FE;F;2009;D4;41
FE;F;2009;D5;40
FE;F;2009;D6;39
FE;F;2009;D7;33
FE;F;2009;D8;30
FE;F;2009;D9;32
FE;F;2009;D10;29
FE;F;2009;D11;29
FE;F;2009;D12;29
FE;F;2009;D13;32
FE;F;2009;D14;48
FE;F;2009;D15;50
FE;F;2009;D16;56
FE;F;2009;D17;83
FE;F;2009;D18;81
FE;F;2009;D19;86
FE;F;2009;D20;99
FE;F;2009;D21;110
FE;F;2009;D22;91
FE;F;2009;D23;93
FE;F;2009;D24;100
FE;F;2009;D25;119
FE;F;2009;D26;101
FE;F;2009;D27;138
FE;F;2009;D28;131
FE;F;2009;D29;128
FE;F;2009;D30;129
FE;F;2009;D31;146
FE;F;2009;D32;162
FE;F;2009;D33;165
FE;F;2009;D34;215
FE;F;2009;D35;229
FE;F;2009;D36;267
FE;F;2009;D37;274
FE;F;2009;D38;316
FE;F;2009;D39;342
FE;F;2009;D40;408
FE;F;2009;D41;417
FE;F;2009;D42;473
FE;F;2009;D43;567
FE;F;2009;D44;612
FE;F;2009;D45;722
FE;F;2009;D46;715
FE;F;2009;D47;750
FE;F;2009;D48;900
FE;F;2009;D49;941
FE;F;2009;D50;1010
FE;F;2009;D51;1145
FE;F;2009;D52;1213
FE;F;2009;D53;1269
FE;F;2009;D54;1305
FE;F;2009;D55;1413
FE;F;2009;D56;1493
FE;F;2009;D57;1526
FE;F;2009;D58;1710
FE;F;2009;D59;1807
FE;F;2009;D60;1834
FE;F;2009;D61;1879
FE;F;2009;D62;2044
FE;F;2009;D63;2081
FE;F;2009;D64;1769
FE;F;2009;D65;1865
FE;F;2009;D66;1893
FE;F;2009;D67;1974
FE;F;2009;D68;1881
FE;F;2009;D69;2102
FE;F;2009;D70;2473
FE;F;2009;D71;2683
FE;F;2009;D72;2867
FE;F;2009;D73;3289
FE;F;2009;D74;3738
FE;F;2009;D75;4114
FE;F;2009;D76;4607
FE;F;2009;D77;5178
FE;F;2009;D78;5717
FE;F;2009;D79;6561
FE;F;2009;D80;7078
FE;F;2009;D81;7883
FE;F;2009;D82;8645
FE;F;2009;D83;9657
FE;F;2009;D84;10478
FE;F;2009;D85;11377
FE;F;2009;D86;12099
FE;F;2009;D87;12831
FE;F;2009;D88;14003
FE;F;2009;D89;14462
FE;F;2009;D90;8869
FE;F;2009;D91;7603
FE;F;2009;D92;6504
FE;F;2009;D93;5660
FE;F;2009;D94;6560
FE;F;2009;D95;8724
FE;F;2009;D96;7594
FE;F;2009;D97;6301
FE;F;2009;D98;4604
FE;F;2009;D99;3676
FE;F;2009;D100;7579
FE;F;2010;DEC;269906
FE;F;2010;D0;1199
FE;F;2010;D1;213
FE;F;2010;D2;83
FE;F;2010;D3;52
FE;F;2010;D4;38
FE;F;2010;D5;29
FE;F;2010;D6;31
FE;F;2010;D7;30
FE;F;2010;D8;33
FE;F;2010;D9;37
FE;F;2010;D10;21
FE;F;2010;D11;30
FE;F;2010;D12;38
FE;F;2010;D13;27
FE;F;2010;D14;48
FE;F;2010;D15;42
FE;F;2010;D16;58
FE;F;2010;D17;45
FE;F;2010;D18;75
FE;F;2010;D19;85
FE;F;2010;D20;103
FE;F;2010;D21;92
FE;F;2010;D22;84
FE;F;2010;D23;103
FE;F;2010;D24;103
FE;F;2010;D25;113
FE;F;2010;D26;98
FE;F;2010;D27;111
FE;F;2010;D28;159
FE;F;2010;D29;129
FE;F;2010;D30;135
FE;F;2010;D31;123
FE;F;2010;D32;135
FE;F;2010;D33;170
FE;F;2010;D34;152
FE;F;2010;D35;193
FE;F;2010;D36;221
FE;F;2010;D37;298
FE;F;2010;D38;302
FE;F;2010;D39;346
FE;F;2010;D40;377
FE;F;2010;D41;403
FE;F;2010;D42;477
FE;F;2010;D43;478
FE;F;2010;D44;582
FE;F;2010;D45;640
FE;F;2010;D46;682
FE;F;2010;D47;791
FE;F;2010;D48;842
FE;F;2010;D49;942
FE;F;2010;D50;984
FE;F;2010;D51;1116
FE;F;2010;D52;1148
FE;F;2010;D53;1208
FE;F;2010;D54;1342
FE;F;2010;D55;1362
FE;F;2010;D56;1453
FE;F;2010;D57;1625
FE;F;2010;D58;1647
FE;F;2010;D59;1733
FE;F;2010;D60;1888
FE;F;2010;D61;2021
FE;F;2010;D62;2100
FE;F;2010;D63;2243
FE;F;2010;D64;2157
FE;F;2010;D65;1811
FE;F;2010;D66;1998
FE;F;2010;D67;2014
FE;F;2010;D68;2050
FE;F;2010;D69;2100
FE;F;2010;D70;2141
FE;F;2010;D71;2666
FE;F;2010;D72;2896
FE;F;2010;D73;3110
FE;F;2010;D74;3500
FE;F;2010;D75;3855
FE;F;2010;D76;4478
FE;F;2010;D77;5080
FE;F;2010;D78;5679
FE;F;2010;D79;6320
FE;F;2010;D80;7259
FE;F;2010;D81;7852
FE;F;2010;D82;8581
FE;F;2010;D83;9273
FE;F;2010;D84;10341
FE;F;2010;D85;11163
FE;F;2010;D86;11815
FE;F;2010;D87;12455
FE;F;2010;D88;13340
FE;F;2010;D89;14031
FE;F;2010;D90;14466
FE;F;2010;D91;8702
FE;F;2010;D92;7212
FE;F;2010;D93;6252
FE;F;2010;D94;5364
FE;F;2010;D95;5748
FE;F;2010;D96;7617
FE;F;2010;D97;6356
FE;F;2010;D98;5049
FE;F;2010;D99;3581
FE;F;2010;D100;8126
FE;F;2011;DEC;267080
FE;F;2011;D0;1131
FE;F;2011;D1;229
FE;F;2011;D2;68
FE;F;2011;D3;61
FE;F;2011;D4;29
FE;F;2011;D5;37
FE;F;2011;D6;40
FE;F;2011;D7;30
FE;F;2011;D8;24
FE;F;2011;D9;20
FE;F;2011;D10;27
FE;F;2011;D11;24
FE;F;2011;D12;26
FE;F;2011;D13;32
FE;F;2011;D14;32
FE;F;2011;D15;42
FE;F;2011;D16;54
FE;F;2011;D17;63
FE;F;2011;D18;86
FE;F;2011;D19;72
FE;F;2011;D20;100
FE;F;2011;D21;99
FE;F;2011;D22;99
FE;F;2011;D23;83
FE;F;2011;D24;100
FE;F;2011;D25;97
FE;F;2011;D26;100
FE;F;2011;D27;112
FE;F;2011;D28;124
FE;F;2011;D29;112
FE;F;2011;D30;135
FE;F;2011;D31;143
FE;F;2011;D32;148
FE;F;2011;D33;149
FE;F;2011;D34;176
FE;F;2011;D35;193
FE;F;2011;D36;205
FE;F;2011;D37;240
FE;F;2011;D38;283
FE;F;2011;D39;362
FE;F;2011;D40;379
FE;F;2011;D41;378
FE;F;2011;D42;410
FE;F;2011;D43;520
FE;F;2011;D44;534
FE;F;2011;D45;642
FE;F;2011;D46;651
FE;F;2011;D47;758
FE;F;2011;D48;826
FE;F;2011;D49;866
FE;F;2011;D50;940
FE;F;2011;D51;1102
FE;F;2011;D52;1126
FE;F;2011;D53;1211
FE;F;2011;D54;1275
FE;F;2011;D55;1432
FE;F;2011;D56;1480
FE;F;2011;D57;1517
FE;F;2011;D58;1595
FE;F;2011;D59;1787
FE;F;2011;D60;1790
FE;F;2011;D61;1999
FE;F;2011;D62;2087
FE;F;2011;D63;2165
FE;F;2011;D64;2308
FE;F;2011;D65;2316
FE;F;2011;D66;1954
FE;F;2011;D67;1965
FE;F;2011;D68;2215
FE;F;2011;D69;2066
FE;F;2011;D70;2014
FE;F;2011;D71;2377
FE;F;2011;D72;2738
FE;F;2011;D73;3106
FE;F;2011;D74;3396
FE;F;2011;D75;3602
FE;F;2011;D76;4180
FE;F;2011;D77;4730
FE;F;2011;D78;5276
FE;F;2011;D79;6000
FE;F;2011;D80;6864
FE;F;2011;D81;7655
FE;F;2011;D82;8089
FE;F;2011;D83;9231
FE;F;2011;D84;9711
FE;F;2011;D85;10743
FE;F;2011;D86;11835
FE;F;2011;D87;12148
FE;F;2011;D88;12790
FE;F;2011;D89;13130
FE;F;2011;D90;13847
FE;F;2011;D91;13961
FE;F;2011;D92;8123
FE;F;2011;D93;6775
FE;F;2011;D94;5687
FE;F;2011;D95;4695
FE;F;2011;D96;4964
FE;F;2011;D97;6445
FE;F;2011;D98;4957
FE;F;2011;D99;4055
FE;F;2011;D100;8475
FE;F;2012;DEC;282613
FE;F;2012;D0;1101
FE;F;2012;D1;223
FE;F;2012;D2;79
FE;F;2012;D3;48
FE;F;2012;D4;43
FE;F;2012;D5;32
FE;F;2012;D6;31
FE;F;2012;D7;34
FE;F;2012;D8;24
FE;F;2012;D9;25
FE;F;2012;D10;25
FE;F;2012;D11;28
FE;F;2012;D12;30
FE;F;2012;D13;35
FE;F;2012;D14;44
FE;F;2012;D15;48
FE;F;2012;D16;55
FE;F;2012;D17;37
FE;F;2012;D18;69
FE;F;2012;D19;99
FE;F;2012;D20;84
FE;F;2012;D21;103
FE;F;2012;D22;96
FE;F;2012;D23;93
FE;F;2012;D24;91
FE;F;2012;D25;86
FE;F;2012;D26;110
FE;F;2012;D27;109
FE;F;2012;D28;108
FE;F;2012;D29;119
FE;F;2012;D30;146
FE;F;2012;D31;131
FE;F;2012;D32;144
FE;F;2012;D33;169
FE;F;2012;D34;162
FE;F;2012;D35;171
FE;F;2012;D36;188
FE;F;2012;D37;221
FE;F;2012;D38;296
FE;F;2012;D39;299
FE;F;2012;D40;357
FE;F;2012;D41;392
FE;F;2012;D42;425
FE;F;2012;D43;462
FE;F;2012;D44;530
FE;F;2012;D45;557
FE;F;2012;D46;680
FE;F;2012;D47;765
FE;F;2012;D48;839
FE;F;2012;D49;863
FE;F;2012;D50;937
FE;F;2012;D51;1026
FE;F;2012;D52;1093
FE;F;2012;D53;1274
FE;F;2012;D54;1280
FE;F;2012;D55;1321
FE;F;2012;D56;1429
FE;F;2012;D57;1599
FE;F;2012;D58;1651
FE;F;2012;D59;1742
FE;F;2012;D60;1769
FE;F;2012;D61;1937
FE;F;2012;D62;2106
FE;F;2012;D63;2217
FE;F;2012;D64;2258
FE;F;2012;D65;2489
FE;F;2012;D66;2443
FE;F;2012;D67;2022
FE;F;2012;D68;2271
FE;F;2012;D69;2272
FE;F;2012;D70;2330
FE;F;2012;D71;2257
FE;F;2012;D72;2595
FE;F;2012;D73;3016
FE;F;2012;D74;3310
FE;F;2012;D75;3681
FE;F;2012;D76;4271
FE;F;2012;D77;4704
FE;F;2012;D78;5284
FE;F;2012;D79;5952
FE;F;2012;D80;7013
FE;F;2012;D81;7710
FE;F;2012;D82;8821
FE;F;2012;D83;9270
FE;F;2012;D84;10285
FE;F;2012;D85;11072
FE;F;2012;D86;12107
FE;F;2012;D87;13071
FE;F;2012;D88;13241
FE;F;2012;D89;14077
FE;F;2012;D90;14219
FE;F;2012;D91;14547
FE;F;2012;D92;14163
FE;F;2012;D93;8316
FE;F;2012;D94;6852
FE;F;2012;D95;5384
FE;F;2012;D96;4504
FE;F;2012;D97;4690
FE;F;2012;D98;5689
FE;F;2012;D99;4393
FE;F;2012;D100;9747
FE;F;2013;DEC;281896
FE;F;2013;D0;1150
FE;F;2013;D1;199
FE;F;2013;D2;81
FE;F;2013;D3;51
FE;F;2013;D4;52
FE;F;2013;D5;49
FE;F;2013;D6;35
FE;F;2013;D7;33
FE;F;2013;D8;33
FE;F;2013;D9;28
FE;F;2013;D10;24
FE;F;2013;D11;32
FE;F;2013;D12;27
FE;F;2013;D13;31
FE;F;2013;D14;47
FE;F;2013;D15;40
FE;F;2013;D16;44
FE;F;2013;D17;58
FE;F;2013;D18;65
FE;F;2013;D19;70
FE;F;2013;D20;79
FE;F;2013;D21;83
FE;F;2013;D22;73
FE;F;2013;D23;82
FE;F;2013;D24;87
FE;F;2013;D25;86
FE;F;2013;D26;107
FE;F;2013;D27;84
FE;F;2013;D28;100
FE;F;2013;D29;113
FE;F;2013;D30;126
FE;F;2013;D31;142
FE;F;2013;D32;149
FE;F;2013;D33;156
FE;F;2013;D34;173
FE;F;2013;D35;168
FE;F;2013;D36;200
FE;F;2013;D37;237
FE;F;2013;D38;248
FE;F;2013;D39;285
FE;F;2013;D40;345
FE;F;2013;D41;386
FE;F;2013;D42;406
FE;F;2013;D43;492
FE;F;2013;D44;499
FE;F;2013;D45;577
FE;F;2013;D46;618
FE;F;2013;D47;746
FE;F;2013;D48;788
FE;F;2013;D49;877
FE;F;2013;D50;960
FE;F;2013;D51;1020
FE;F;2013;D52;1096
FE;F;2013;D53;1110
FE;F;2013;D54;1232
FE;F;2013;D55;1335
FE;F;2013;D56;1500
FE;F;2013;D57;1508
FE;F;2013;D58;1622
FE;F;2013;D59;1759
FE;F;2013;D60;1837
FE;F;2013;D61;2010
FE;F;2013;D62;1996
FE;F;2013;D63;2234
FE;F;2013;D64;2288
FE;F;2013;D65;2418
FE;F;2013;D66;2608
FE;F;2013;D67;2587
FE;F;2013;D68;2136
FE;F;2013;D69;2397
FE;F;2013;D70;2512
FE;F;2013;D71;2458
FE;F;2013;D72;2559
FE;F;2013;D73;2879
FE;F;2013;D74;3352
FE;F;2013;D75;3718
FE;F;2013;D76;4006
FE;F;2013;D77;4437
FE;F;2013;D78;4979
FE;F;2013;D79;5690
FE;F;2013;D80;6424
FE;F;2013;D81;7618
FE;F;2013;D82;8220
FE;F;2013;D83;9340
FE;F;2013;D84;9716
FE;F;2013;D85;10937
FE;F;2013;D86;11850
FE;F;2013;D87;12743
FE;F;2013;D88;13182
FE;F;2013;D89;13719
FE;F;2013;D90;14117
FE;F;2013;D91;13880
FE;F;2013;D92;14242
FE;F;2013;D93;13289
FE;F;2013;D94;7563
FE;F;2013;D95;5994
FE;F;2013;D96;4733
FE;F;2013;D97;3693
FE;F;2013;D98;3673
FE;F;2013;D99;4415
FE;F;2013;D100;9644
FE;F;2014;DEC;276997
FE;F;2014;D0;1124
FE;F;2014;D1;223
FE;F;2014;D2;91
FE;F;2014;D3;55
FE;F;2014;D4;31
FE;F;2014;D5;31
FE;F;2014;D6;24
FE;F;2014;D7;30
FE;F;2014;D8;37
FE;F;2014;D9;23
FE;F;2014;D10;27
FE;F;2014;D11;32
FE;F;2014;D12;28
FE;F;2014;D13;28
FE;F;2014;D14;32
FE;F;2014;D15;45
FE;F;2014;D16;41
FE;F;2014;D17;59
FE;F;2014;D18;60
FE;F;2014;D19;68
FE;F;2014;D20;78
FE;F;2014;D21;76
FE;F;2014;D22;69
FE;F;2014;D23;67
FE;F;2014;D24;78
FE;F;2014;D25;84
FE;F;2014;D26;104
FE;F;2014;D27;109
FE;F;2014;D28;122
FE;F;2014;D29;118
FE;F;2014;D30;123
FE;F;2014;D31;124
FE;F;2014;D32;144
FE;F;2014;D33;148
FE;F;2014;D34;181
FE;F;2014;D35;169
FE;F;2014;D36;190
FE;F;2014;D37;237
FE;F;2014;D38;265
FE;F;2014;D39;267
FE;F;2014;D40;316
FE;F;2014;D41;391
FE;F;2014;D42;440
FE;F;2014;D43;460
FE;F;2014;D44;521
FE;F;2014;D45;593
FE;F;2014;D46;630
FE;F;2014;D47;653
FE;F;2014;D48;784
FE;F;2014;D49;860
FE;F;2014;D50;921
FE;F;2014;D51;992
FE;F;2014;D52;1093
FE;F;2014;D53;1114
FE;F;2014;D54;1222
FE;F;2014;D55;1336
FE;F;2014;D56;1403
FE;F;2014;D57;1459
FE;F;2014;D58;1612
FE;F;2014;D59;1713
FE;F;2014;D60;1795
FE;F;2014;D61;1860
FE;F;2014;D62;2051
FE;F;2014;D63;2174
FE;F;2014;D64;2351
FE;F;2014;D65;2476
FE;F;2014;D66;2593
FE;F;2014;D67;2655
FE;F;2014;D68;2779
FE;F;2014;D69;2329
FE;F;2014;D70;2459
FE;F;2014;D71;2559
FE;F;2014;D72;2667
FE;F;2014;D73;2576
FE;F;2014;D74;2985
FE;F;2014;D75;3511
FE;F;2014;D76;3967
FE;F;2014;D77;4347
FE;F;2014;D78;4736
FE;F;2014;D79;5433
FE;F;2014;D80;6185
FE;F;2014;D81;6940
FE;F;2014;D82;7845
FE;F;2014;D83;8769
FE;F;2014;D84;10017
FE;F;2014;D85;10294
FE;F;2014;D86;11349
FE;F;2014;D87;11950
FE;F;2014;D88;12928
FE;F;2014;D89;13381
FE;F;2014;D90;13177
FE;F;2014;D91;13652
FE;F;2014;D92;13183
FE;F;2014;D93;12855
FE;F;2014;D94;11963
FE;F;2014;D95;6482
FE;F;2014;D96;5012
FE;F;2014;D97;3839
FE;F;2014;D98;2874
FE;F;2014;D99;2824
FE;F;2014;D100;9820
FE;F;2015;DEC;296730
FE;F;2015;D0;1145
FE;F;2015;D1;200
FE;F;2015;D2;80
FE;F;2015;D3;57
FE;F;2015;D4;37
FE;F;2015;D5;34
FE;F;2015;D6;38
FE;F;2015;D7;34
FE;F;2015;D8;23
FE;F;2015;D9;30
FE;F;2015;D10;32
FE;F;2015;D11;18
FE;F;2015;D12;31
FE;F;2015;D13;33
FE;F;2015;D14;39
FE;F;2015;D15;48
FE;F;2015;D16;63
FE;F;2015;D17;59
FE;F;2015;D18;68
FE;F;2015;D19;80
FE;F;2015;D20;79
FE;F;2015;D21;97
FE;F;2015;D22;71
FE;F;2015;D23;84
FE;F;2015;D24;93
FE;F;2015;D25;84
FE;F;2015;D26;92
FE;F;2015;D27;85
FE;F;2015;D28;93
FE;F;2015;D29;122
FE;F;2015;D30;120
FE;F;2015;D31;124
FE;F;2015;D32;157
FE;F;2015;D33;157
FE;F;2015;D34;153
FE;F;2015;D35;174
FE;F;2015;D36;208
FE;F;2015;D37;229
FE;F;2015;D38;238
FE;F;2015;D39;271
FE;F;2015;D40;277
FE;F;2015;D41;338
FE;F;2015;D42;393
FE;F;2015;D43;469
FE;F;2015;D44;521
FE;F;2015;D45;532
FE;F;2015;D46;613
FE;F;2015;D47;677
FE;F;2015;D48;777
FE;F;2015;D49;813
FE;F;2015;D50;904
FE;F;2015;D51;1064
FE;F;2015;D52;1046
FE;F;2015;D53;1113
FE;F;2015;D54;1298
FE;F;2015;D55;1331
FE;F;2015;D56;1477
FE;F;2015;D57;1492
FE;F;2015;D58;1624
FE;F;2015;D59;1719
FE;F;2015;D60;1849
FE;F;2015;D61;1932
FE;F;2015;D62;1998
FE;F;2015;D63;2218
FE;F;2015;D64;2272
FE;F;2015;D65;2538
FE;F;2015;D66;2618
FE;F;2015;D67;2790
FE;F;2015;D68;2867
FE;F;2015;D69;3067
FE;F;2015;D70;2598
FE;F;2015;D71;2721
FE;F;2015;D72;2945
FE;F;2015;D73;3055
FE;F;2015;D74;2854
FE;F;2015;D75;3429
FE;F;2015;D76;4114
FE;F;2015;D77;4449
FE;F;2015;D78;4858
FE;F;2015;D79;5391
FE;F;2015;D80;6193
FE;F;2015;D81;7144
FE;F;2015;D82;7937
FE;F;2015;D83;8983
FE;F;2015;D84;10067
FE;F;2015;D85;11259
FE;F;2015;D86;11794
FE;F;2015;D87;12857
FE;F;2015;D88;13408
FE;F;2015;D89;14070
FE;F;2015;D90;14778
FE;F;2015;D91;14413
FE;F;2015;D92;14259
FE;F;2015;D93;13579
FE;F;2015;D94;13131
FE;F;2015;D95;11849
FE;F;2015;D96;6327
FE;F;2015;D97;4611
FE;F;2015;D98;3587
FE;F;2015;D99;2541
FE;F;2015;D100;10022
FE;F;2016;DEC;296929
FE;F;2016;D0;1139
FE;F;2016;D1;221
FE;F;2016;D2;87
FE;F;2016;D3;54
FE;F;2016;D4;36
FE;F;2016;D5;43
FE;F;2016;D6;32
FE;F;2016;D7;21
FE;F;2016;D8;30
FE;F;2016;D9;25
FE;F;2016;D10;28
FE;F;2016;D11;33
FE;F;2016;D12;31
FE;F;2016;D13;16
FE;F;2016;D14;39
FE;F;2016;D15;52
FE;F;2016;D16;46
FE;F;2016;D17;57
FE;F;2016;D18;53
FE;F;2016;D19;69
FE;F;2016;D20;87
FE;F;2016;D21;73
FE;F;2016;D22;82
FE;F;2016;D23;83
FE;F;2016;D24;108
FE;F;2016;D25;88
FE;F;2016;D26;87
FE;F;2016;D27;97
FE;F;2016;D28;105
FE;F;2016;D29;124
FE;F;2016;D30;152
FE;F;2016;D31;125
FE;F;2016;D32;156
FE;F;2016;D33;157
FE;F;2016;D34;162
FE;F;2016;D35;190
FE;F;2016;D36;201
FE;F;2016;D37;216
FE;F;2016;D38;219
FE;F;2016;D39;264
FE;F;2016;D40;302
FE;F;2016;D41;280
FE;F;2016;D42;331
FE;F;2016;D43;420
FE;F;2016;D44;517
FE;F;2016;D45;595
FE;F;2016;D46;618
FE;F;2016;D47;622
FE;F;2016;D48;787
FE;F;2016;D49;799
FE;F;2016;D50;882
FE;F;2016;D51;959
FE;F;2016;D52;1023
FE;F;2016;D53;1105
FE;F;2016;D54;1150
FE;F;2016;D55;1290
FE;F;2016;D56;1352
FE;F;2016;D57;1572
FE;F;2016;D58;1650
FE;F;2016;D59;1803
FE;F;2016;D60;1877
FE;F;2016;D61;1999
FE;F;2016;D62;2106
FE;F;2016;D63;2178
FE;F;2016;D64;2353
FE;F;2016;D65;2583
FE;F;2016;D66;2709
FE;F;2016;D67;2905
FE;F;2016;D68;2914
FE;F;2016;D69;3029
FE;F;2016;D70;3323
FE;F;2016;D71;2814
FE;F;2016;D72;2947
FE;F;2016;D73;3202
FE;F;2016;D74;3148
FE;F;2016;D75;3111
FE;F;2016;D76;3547
FE;F;2016;D77;4298
FE;F;2016;D78;4867
FE;F;2016;D79;5342
FE;F;2016;D80;6135
FE;F;2016;D81;6832
FE;F;2016;D82;7736
FE;F;2016;D83;8636
FE;F;2016;D84;9890
FE;F;2016;D85;11011
FE;F;2016;D86;11983
FE;F;2016;D87;12457
FE;F;2016;D88;13141
FE;F;2016;D89;13729
FE;F;2016;D90;14373
FE;F;2016;D91;14494
FE;F;2016;D92;13878
FE;F;2016;D93;13493
FE;F;2016;D94;12575
FE;F;2016;D95;11796
FE;F;2016;D96;10236
FE;F;2016;D97;5186
FE;F;2016;D98;3848
FE;F;2016;D99;2691
FE;F;2016;D100;8612
FE;F;2017;DEC;305326
FE;F;2017;D0;1202
FE;F;2017;D1;209
FE;F;2017;D2;65
FE;F;2017;D3;48
FE;F;2017;D4;39
FE;F;2017;D5;36
FE;F;2017;D6;30
FE;F;2017;D7;20
FE;F;2017;D8;18
FE;F;2017;D9;19
FE;F;2017;D10;24
FE;F;2017;D11;34
FE;F;2017;D12;30
FE;F;2017;D13;35
FE;F;2017;D14;28
FE;F;2017;D15;38
FE;F;2017;D16;46
FE;F;2017;D17;56
FE;F;2017;D18;69
FE;F;2017;D19;78
FE;F;2017;D20;73
FE;F;2017;D21;83
FE;F;2017;D22;89
FE;F;2017;D23;68
FE;F;2017;D24;74
FE;F;2017;D25;89
FE;F;2017;D26;81
FE;F;2017;D27;87
FE;F;2017;D28;104
FE;F;2017;D29;113
FE;F;2017;D30;127
FE;F;2017;D31;129
FE;F;2017;D32;127
FE;F;2017;D33;133
FE;F;2017;D34;173
FE;F;2017;D35;188
FE;F;2017;D36;204
FE;F;2017;D37;228
FE;F;2017;D38;247
FE;F;2017;D39;278
FE;F;2017;D40;271
FE;F;2017;D41;284
FE;F;2017;D42;366
FE;F;2017;D43;394
FE;F;2017;D44;485
FE;F;2017;D45;530
FE;F;2017;D46;613
FE;F;2017;D47;647
FE;F;2017;D48;722
FE;F;2017;D49;798
FE;F;2017;D50;827
FE;F;2017;D51;988
FE;F;2017;D52;1065
FE;F;2017;D53;1139
FE;F;2017;D54;1225
FE;F;2017;D55;1327
FE;F;2017;D56;1435
FE;F;2017;D57;1543
FE;F;2017;D58;1679
FE;F;2017;D59;1766
FE;F;2017;D60;1917
